"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug其他 Other bug","","1","错误码103004201","[""Hi,"",""I reported an issue last time and I was asked to take screenshot"",""I try to q in any party rooms, I'm not able to q and this is message showing. I'm not able to start a collab or solo song. "",""This started happening from last 5 days"",""""]","1688849862312610	","7.4.9","8.1.0","2019/08/19 02:16:00","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/db952346415ca74302e33f3b395d1eef.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/01c8d59817a2ba779d0cfbf93b487b7a.jpg","","sm_in","en","DUB-LX1"
"Bug KTV","","1","在KTV内连麦其他用户没法听到声音","[""Whenever I join someones live broadcasts and call them but broadcaster cannot hear my voice this issue happens every time fix this pls""]","6192448701904337	","7.4.9","8.1.0","2019/08/19 09:45:35","BUG","","","","sm","en","TECNO IN2"
"Bug其他 Other bug","","1","错误码-10","[""I can't share my link with my friends error 10show to me ""]","4785074599765339	","7.4.9","9","2019/08/19 12:33:02","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/80efc904f34694ebbab45e7f4978848d.jpg","","","sm","en","SM-A305F"
"Bug其他 Other bug","","1","错误码-10","[""Pl pl pl solve my probkem. i cannot forward my singing thru chat with SM friends n follwers of mine."",""kindly di the needfull ASAP.""]","4785074600685869	","7.4.9","8.1.0","2019/08/19 16:27:14","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/4fdbfa0dc464bc72f2891fcbd473d635.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/f3c8e8c1fdd9a5835158b326281a8f9c.jpg","","sm","en","SM-G615F"
